customer_id,orig_month,age, income ,debt_income,bureau_score,utilization,prev_delin_24m,tenure_months,product,channel,region,amount,term_months,unemp,rate,infl
1434,01/04/2023,29," 37,136.23 ",0.0957,716.5,0.2661,0,29,CC,Digital,C," 23,688.32 ",12,3.932457295,7.355438675,4.231368399
1435,01/06/2024,44," 22,160.21 ",0.2107,780.9,0.3976,0,35,PL,Branch,N," 76,203.31 ",24,4.718611396,7.444710794,4.886401043
1436,01/11/2023,18," 17,926.41 ",0.4768,729.6,0.4183,0,16,CC,Branch,C," 33,932.59 ",12,4.066831317,7.352794149,4.376935709
1437,01/06/2023,41," 40,559.96 ",0.4905,667.5,0.3103,0,27,CC,Partner,C," 26,434.36 ",12,4.236392246,7.320606602,4.445671202
1438,01/05/2024,41," 30,192.66 ",0.9147000000000001,753.9,0.0905,0,51,CC,Partner,C," 20,593.58 ",12,4.66179925,7.384581981,4.868221727
1439,01/08/2022,47," 30,167.69 ",0.1563,646.9,0.5577,0,75,CC,Partner,N," 24,020.45 ",12,4.127273188,7.278958033,4.289689804
1440,01/12/2023,34," 34,434.48 ",0.7399,807.9,0.2421,0,31,CC,Digital,C," 16,004.73 ",12,3.931777989,7.323930473,4.388642794
1441,01/07/2022,23," 40,771.97 ",0.1405,747.8,0.4024,0,115,CC,Digital,N," 44,540.36 ",12,3.856963842,7.252470952,4.250438845
1442,01/05/2022,28," 42,403.62 ",0.2318,676.2,0.4496,0,59,AUTO,Digital,N," 230,874.70 ",24,3.897819438,7.32582242,4.446766349
1443,01/11/2024,46," 21,034.83 ",0.3777,723.6,0.464,0,80,CC,Partner,N," 33,615.58 ",12,4.501860258,7.588992415,4.501958096
1444,01/11/2024,33," 32,312.39 ",0.3723,690.9,0.0847,0,35,PL,Digital,C," 68,642.66 ",24,4.501860258,7.588992415,4.501958096
1445,01/05/2024,33," 43,606.44 ",0.2305,549.9,0.2629,2,19,AUTO,Digital,S," 256,955.64 ",18,4.66179925,7.384581981,4.868221727
1446,01/03/2025,31," 16,348.63 ",0.2183,648.2,0.2305,0,38,AUTO,Digital,S," 188,478.85 ",36,4.524553756,7.632134672,4.78076147
1447,01/02/2024,36," 34,456.97 ",0.438,606.7,0.4001,0,12,PL,Branch,N," 53,822.91 ",24,4.39192662,7.532135703,4.380185695
1448,01/05/2022,34," 16,734.64 ",0.2596,735.5,0.1097,1,45,PL,Digital,S," 65,601.04 ",36,3.897819438,7.32582242,4.446766349
1449,01/05/2023,22," 30,225.12 ",0.2028,761.9,0.4783,0,68,AUTO,Branch,C," 321,363.88 ",24,4.089298712,7.172670917,4.330956052
1450,01/11/2022,31," 44,700.64 ",0.4824,755.4,0.4683,0,106,AUTO,Branch,C," 104,332.45 ",18,3.78765321,7.324045255,4.187300189
1451,01/07/2024,45," 35,284.14 ",0.2702,586.2,0.1894,1,50,AUTO,Digital,C," 145,034.42 ",18,4.745033147,7.574736898,4.712300248
1452,01/08/2022,49," 30,589.49 ",0.2855,722.9,0.3141,1,51,AUTO,Digital,C," 356,534.18 ",36,4.127273188,7.278958033,4.289689804
1453,01/02/2024,35," 31,577.27 ",0.3377,741,0.6772,0,13,PL,Branch,S," 40,821.32 ",18,4.39192662,7.532135703,4.380185695
1454,01/12/2024,32," 18,844.25 ",0.2756,597.7,0.5065,0,69,CC,Digital,C," 23,045.65 ",12,4.381849734,7.348102839,4.550878233
1455,01/08/2022,48," 54,220.00 ",0.1859,675.3,0.4348,1,32,PL,Digital,C," 55,521.14 ",18,4.127273188,7.278958033,4.289689804
1456,01/03/2025,35," 17,711.51 ",0.5404,646,0.5762,1,27,CC,Digital,N," 30,949.88 ",12,4.524553756,7.632134672,4.78076147
1457,01/06/2024,26," 12,055.88 ",0.5326,687.6,0.5129,1,49,AUTO,Digital,C," 271,556.63 ",36,4.718611396,7.444710794,4.886401043
1458,01/02/2022,35," 24,667.63 ",0.5314,638.7,0.1087,0,50,PL,Digital,C," 50,993.70 ",18,3.844001123,7.250053702,4.074260457
1459,01/11/2023,42," 19,906.42 ",0.2568,648.2,0.4142,0,46,AUTO,Digital,C," 217,434.66 ",36,4.066831317,7.352794149,4.376935709
1460,01/02/2023,50," 38,055.85 ",0.4997,663.5,0.1454,0,7,PL,Digital,N," 77,298.55 ",18,3.983122144,7.351370137,4.300262184
1461,01/06/2024,32," 25,389.55 ",0.4783,766.9,0.3982,0,13,PL,Digital,C," 126,694.67 ",24,4.718611396,7.444710794,4.886401043
1462,01/09/2022,41," 17,776.94 ",0.4593,738.6,0.0794,0,19,CC,Digital,N," 18,939.12 ",12,3.986531818,7.16141948,4.283694559
1463,01/09/2023,33," 17,474.22 ",0.1769,677.3,0.3034,1,45,PL,Digital,C," 52,977.18 ",24,4.24895552,7.187629444,4.499249245
1464,01/08/2023,46," 16,747.14 ",0.2476,678.9,0.3954,2,4,PL,Branch,C," 44,851.90 ",12,4.100461817,7.236346454,4.459213836
1465,01/09/2023,38," 13,503.38 ",0.2403,699,0.6538,0,52,PL,Partner,S," 39,020.79 ",18,4.24895552,7.187629444,4.499249245
1466,01/03/2025,38," 28,766.88 ",0.4132,657.2,0.5381,0,52,CC,Digital,C," 20,175.11 ",12,4.524553756,7.632134672,4.78076147
1467,01/04/2025,27," 66,746.99 ",0.2399,719.4,0.7066,1,53,CC,Branch,N," 24,469.31 ",12,4.495141325,7.538432417,4.619724439
1468,01/03/2022,33," 18,982.42 ",0.0713,652.4,0.7095,0,22,PL,Branch,C," 89,671.17 ",12,3.983684207,6.886503953,4.319145974
1469,01/10/2024,33," 19,109.99 ",0.0994,773.2,0.4599,0,37,CC,Digital,N," 19,901.92 ",12,4.74003299,7.467006406,4.672884861
1470,01/08/2022,18," 25,811.46 ",0.523,747.9,0.3471,1,75,AUTO,Digital,C," 124,531.71 ",12,4.127273188,7.278958033,4.289689804
1471,01/07/2022,44," 26,338.32 ",0.1965,668.6,0.413,0,38,PL,Partner,C," 104,253.53 ",18,3.856963842,7.252470952,4.250438845
1472,01/09/2023,36," 28,496.82 ",0.6718,621.5,0.3877,0,128,PL,Digital,C," 71,159.32 ",12,4.24895552,7.187629444,4.499249245
1473,01/05/2025,34," 57,108.62 ",0.2272,622.6,0.2088,0,40,CC,Branch,S," 16,967.02 ",12,4.65342885,7.606741336,4.629243714
1474,01/11/2023,33," 27,977.91 ",0.2767,705.5,0.3965,1,23,CC,Digital,S," 16,692.62 ",12,4.066831317,7.352794149,4.376935709
1475,01/01/2024,36," 29,271.67 ",0.3755,600.4,0.2765,0,72,CC,Branch,C," 39,579.48 ",12,3.984338763,7.382953471,4.249540775
1476,01/08/2024,38," 29,394.37 ",0.362,682.9,0.2965,1,32,PL,Digital,C," 132,100.57 ",36,4.815276979,7.591598407,4.854164539
1477,01/09/2023,25," 16,871.52 ",0.1691,732.6,0.3959,0,12,PL,Branch,N," 50,560.26 ",12,4.24895552,7.187629444,4.499249245
1478,01/07/2023,37," 17,767.72 ",0.3243,634.7,0.2593,0,18,PL,Branch,C," 91,652.90 ",18,4.33662585,7.137931136,4.360457309
1479,01/06/2024,37," 12,000.00 ",0.1394,690.4,0.5475,0,15,CC,Digital,S," 84,312.31 ",12,4.718611396,7.444710794,4.886401043
1480,01/06/2022,36," 21,049.89 ",1.1169,665.4,0.6336,1,6,CC,Digital,N," 30,594.96 ",12,3.934047735,6.987448656,4.245988283
1481,01/01/2025,23," 20,038.73 ",0.2719,655.1,0.4196,1,60,CC,Branch,C," 16,181.25 ",12,4.423524315,7.698326218,4.541002966
1482,01/03/2023,35," 28,059.04 ",0.1811,700.3,0.5331,0,86,CC,Partner,C," 18,265.16 ",12,4.238973563,7.121038066,4.218749789
1483,01/01/2024,25," 48,924.81 ",0.1526,787,0.3002,0,40,PL,Digital,C," 64,313.95 ",24,3.984338763,7.382953471,4.249540775
1484,01/06/2025,39," 12,000.00 ",0.4121,700.8,0.4654,0,52,PL,Digital,N," 74,736.87 ",12,4.652506583,7.532933287,4.679545128
1485,01/09/2024,48," 42,575.94 ",0.4793,636.4,0.8593,0,49,PL,Branch,N," 17,843.28 ",12,5.178297344,7.59637106,4.625228883
1486,01/08/2024,44," 69,477.36 ",0.3846,663.4,0.262,1,25,AUTO,Digital,C," 190,438.95 ",12,4.815276979,7.591598407,4.854164539
1487,01/11/2024,33," 28,636.54 ",0.5701,694.8,0.3733,0,25,PL,Branch,C," 45,723.92 ",24,4.501860258,7.588992415,4.501958096
1488,01/05/2022,31," 30,857.55 ",0.3586,751.9,0.5249,0,36,CC,Branch,C," 30,353.23 ",12,3.897819438,7.32582242,4.446766349
1489,01/07/2023,31," 68,113.88 ",0.1881,749.2,0.0468,0,21,CC,Branch,S," 21,081.11 ",12,4.33662585,7.137931136,4.360457309
1490,01/10/2024,39," 42,515.08 ",0.526,748.3,0.5938,1,62,PL,Digital,C," 26,172.72 ",12,4.74003299,7.467006406,4.672884861
1491,01/11/2022,30," 36,845.72 ",0.09,621.9,0.6301,0,24,PL,Branch,C," 77,880.32 ",36,3.78765321,7.324045255,4.187300189
1492,01/02/2023,31," 19,480.07 ",0.1088,608.2,0.6548,0,10,CC,Branch,S," 20,736.05 ",12,3.983122144,7.351370137,4.300262184
1493,01/01/2025,18," 22,548.82 ",0.3288,647.5,0.1685,1,31,CC,Digital,C," 44,306.36 ",12,4.423524315,7.698326218,4.541002966
1494,01/09/2024,29," 43,632.92 ",0.2047,757.7,0.548,3,26,PL,Digital,C," 28,839.68 ",36,5.178297344,7.59637106,4.625228883
1495,01/11/2022,29," 48,622.42 ",0.2526,681.6,0.3536,0,29,PL,Digital,C," 36,146.37 ",36,3.78765321,7.324045255,4.187300189
1496,01/01/2022,31," 31,897.06 ",0.2234,680.2,0.2776,0,36,PL,Digital,C," 53,497.95 ",12,4.024317818,6.890388636,4.257778239
1497,01/09/2023,47," 58,711.12 ",0.4012,627.2,0.0442,0,31,CC,Branch,S," 29,484.07 ",12,4.24895552,7.187629444,4.499249245
1498,01/01/2025,24," 65,961.32 ",0.1164,678.5,0.2835,0,77,CC,Branch,N," 16,790.05 ",12,4.423524315,7.698326218,4.541002966
1499,01/11/2023,24," 12,000.00 ",0.4785,645.5,0.5357,0,50,PL,Partner,S," 56,882.76 ",12,4.066831317,7.352794149,4.376935709
1500,01/07/2022,41," 26,049.58 ",0.4201,639,0.2003,1,47,PL,Branch,N," 28,310.11 ",24,3.856963842,7.252470952,4.250438845
1501,01/09/2023,27," 23,470.96 ",0.2915,623.3,0.2768,0,22,PL,Branch,C," 50,333.77 ",36,4.24895552,7.187629444,4.499249245
1502,01/08/2023,35," 36,153.04 ",0.2,688.2,0.5848,0,23,PL,Branch,C," 66,555.59 ",18,4.100461817,7.236346454,4.459213836
1503,01/02/2024,38," 107,669.26 ",0.7509,708.2,0.6819,0,50,PL,Branch,C," 68,263.44 ",18,4.39192662,7.532135703,4.380185695
1504,01/04/2024,36," 19,914.13 ",0.4046,769,0.5506,0,71,AUTO,Partner,C," 190,980.79 ",12,4.534438078,7.176895148,4.608903316
1505,01/11/2022,29," 20,627.27 ",0.6014,629.5,0.593,1,18,PL,Digital,N," 35,442.50 ",18,3.78765321,7.324045255,4.187300189
1506,01/10/2023,44," 43,806.42 ",0.3283,757.1,0.3699,1,36,PL,Partner,N," 85,045.57 ",24,4.263790345,7.227634283,4.488417007
1507,01/09/2023,49," 18,892.10 ",0.4315,663.7,0.5928,0,18,PL,Branch,C," 66,284.81 ",18,4.24895552,7.187629444,4.499249245
1508,01/07/2022,27," 25,217.45 ",0.5782,749.9,0.1426,0,41,PL,Digital,N," 30,876.97 ",18,3.856963842,7.252470952,4.250438845
1509,01/09/2023,34," 52,745.80 ",0.3217,740.6,0.7228,0,35,PL,Digital,C," 37,479.21 ",12,4.24895552,7.187629444,4.499249245
1510,01/06/2022,44," 62,211.65 ",0.0806,750.2,0.2564,0,27,PL,Digital,C," 76,518.42 ",24,3.934047735,6.987448656,4.245988283
1511,01/09/2022,34," 69,559.85 ",0.5124,610.3,0.4474,0,9,AUTO,Branch,C," 285,717.10 ",24,3.986531818,7.16141948,4.283694559
1512,01/12/2022,27," 53,626.93 ",0.0927,618.8,0.4637,0,21,PL,Partner,S," 98,841.83 ",12,4.067362364,7.176234322,4.197013693
1513,01/05/2025,32," 26,730.61 ",0.3427,618.2,0.3571,0,77,CC,Digital,S," 38,768.95 ",12,4.65342885,7.606741336,4.629243714
1514,01/03/2022,43," 29,621.41 ",0.1527,703.6,0.5292,0,20,AUTO,Partner,C," 108,231.17 ",18,3.983684207,6.886503953,4.319145974
1515,01/01/2025,27," 57,486.82 ",0.3797,792.3,0.2584,0,27,PL,Branch,S," 82,376.68 ",12,4.423524315,7.698326218,4.541002966
1516,01/10/2022,38," 24,531.02 ",0.3278,580.9,0.4501,0,63,CC,Branch,C," 52,629.11 ",12,4.014469884,6.908256307,4.278982567
1517,01/04/2025,39," 43,857.23 ",0.3533,661.4,0.3906,0,15,CC,Branch,S," 18,482.80 ",12,4.495141325,7.538432417,4.619724439
1518,01/06/2022,30," 22,969.50 ",0.1927,711.7,0.7034,0,25,PL,Branch,C," 63,959.08 ",12,3.934047735,6.987448656,4.245988283
1519,01/02/2024,41," 50,209.47 ",0.6583,744.5,0.1936,1,29,CC,Partner,C," 10,619.39 ",12,4.39192662,7.532135703,4.380185695
1520,01/08/2023,42," 44,086.49 ",0.1672,730.5,0.4014,1,46,CC,Digital,C," 9,629.58 ",12,4.100461817,7.236346454,4.459213836
1521,01/10/2022,45," 15,995.75 ",0.3998,653.8,0.6092,1,37,PL,Digital,S," 46,207.90 ",36,4.014469884,6.908256307,4.278982567
1522,01/03/2023,44," 24,412.95 ",0.2166,766.4,0.7678,0,34,CC,Digital,C," 23,554.28 ",12,4.238973563,7.121038066,4.218749789
1523,01/06/2023,23," 23,878.97 ",0.5327,670.3,0.8782,0,53,CC,Digital,C," 33,490.90 ",12,4.236392246,7.320606602,4.445671202
1524,01/01/2024,44," 46,121.59 ",0.3641,610.3,0.5877,0,23,PL,Digital,N," 79,092.75 ",24,3.984338763,7.382953471,4.249540775
1525,01/07/2024,41," 26,235.58 ",0.1783,621.3,0.1245,0,30,CC,Branch,C," 22,537.51 ",12,4.745033147,7.574736898,4.712300248
1526,01/12/2022,45," 12,000.00 ",0.5813,709.7,0.4671,0,32,CC,Digital,C," 24,469.28 ",12,4.067362364,7.176234322,4.197013693
1527,01/05/2023,29," 29,338.81 ",0.3177,717.9,0.3159,0,61,CC,Branch,N," 16,328.91 ",12,4.089298712,7.172670917,4.330956052
1528,01/02/2022,44," 33,604.39 ",0.301,784.7,0.444,0,20,PL,Digital,N," 49,604.16 ",24,3.844001123,7.250053702,4.074260457
1529,01/11/2022,39," 16,348.33 ",0.1154,557.7,0.1791,1,42,PL,Branch,N," 58,462.99 ",36,3.78765321,7.324045255,4.187300189
1530,01/02/2023,26," 58,093.00 ",0.3422,828.7,0.3193,0,43,PL,Partner,N," 56,570.30 ",36,3.983122144,7.351370137,4.300262184
1531,01/10/2024,47," 53,984.37 ",0.3027,605.8,0.2849,0,31,CC,Partner,C," 32,611.29 ",12,4.74003299,7.467006406,4.672884861
1532,01/08/2024,29," 15,056.87 ",0.3293,699,0.1624,0,4,PL,Branch,C," 39,752.14 ",36,4.815276979,7.591598407,4.854164539
1533,01/09/2024,27," 31,374.77 ",0.5118,680.6,0.2971,0,90,CC,Digital,N," 24,643.40 ",12,5.178297344,7.59637106,4.625228883
1534,01/11/2022,40," 12,000.00 ",0.105,751,0.3704,2,55,PL,Branch,C," 64,962.09 ",12,3.78765321,7.324045255,4.187300189
1535,01/10/2022,31," 19,224.92 ",0.16,754.5,0.3465,1,37,PL,Partner,C," 71,278.24 ",18,4.014469884,6.908256307,4.278982567
1536,01/05/2023,39," 15,697.55 ",0.2722,670.9,0.2882,0,35,PL,Partner,N," 85,133.49 ",18,4.089298712,7.172670917,4.330956052
1537,01/06/2023,34," 27,352.86 ",0.4242,576.8,0.3168,2,43,CC,Branch,N," 24,834.12 ",12,4.236392246,7.320606602,4.445671202
1538,01/08/2024,39," 32,541.80 ",0.5146,657.2,0.1316,0,67,CC,Digital,C," 21,664.53 ",12,4.815276979,7.591598407,4.854164539
1539,01/01/2025,43," 33,205.88 ",0.5422,667.1,0.1129,0,8,AUTO,Branch,S," 131,903.24 ",18,4.423524315,7.698326218,4.541002966
1540,01/06/2023,36," 22,833.84 ",0.4466,649.3,0.5828,1,18,PL,Partner,N," 49,857.56 ",24,4.236392246,7.320606602,4.445671202
1541,01/10/2022,44," 22,877.05 ",0.4402,588.4,0.3531,0,82,AUTO,Digital,S," 139,687.17 ",18,4.014469884,6.908256307,4.278982567
1542,01/02/2025,43," 38,022.91 ",0.4336,639.5,0.211,1,51,PL,Branch,N," 50,256.24 ",18,4.404923627,7.608610764,4.481929406
1543,01/11/2023,29," 22,761.67 ",0.4622,684.8,0.3442,1,47,CC,Branch,C," 33,691.61 ",12,4.066831317,7.352794149,4.376935709
1544,01/03/2025,44," 63,425.12 ",0.368,584.6,0.7891,0,5,PL,Branch,C," 85,216.58 ",12,4.524553756,7.632134672,4.78076147
1545,01/05/2023,41," 28,215.38 ",0.2485,683.7,0.7585,0,13,PL,Digital,C," 32,781.30 ",18,4.089298712,7.172670917,4.330956052
1546,01/02/2023,37," 27,750.93 ",0.2153,653.2,0.0835,0,69,CC,Digital,S," 40,004.09 ",12,3.983122144,7.351370137,4.300262184
1547,01/03/2022,46," 41,445.93 ",0.1144,711.4,0.2353,0,10,CC,Partner,C," 64,607.33 ",12,3.983684207,6.886503953,4.319145974
1548,01/07/2024,51," 25,370.39 ",0.2541,675.6,0.4298,0,20,AUTO,Digital,N," 254,469.15 ",18,4.745033147,7.574736898,4.712300248
1549,01/09/2023,43," 49,712.52 ",0.6177,690.1,0.5792,0,59,CC,Partner,N," 17,902.60 ",12,4.24895552,7.187629444,4.499249245
1550,01/11/2022,23," 46,230.32 ",0.5814,753,0.3343,0,11,PL,Digital,C," 50,162.88 ",12,3.78765321,7.324045255,4.187300189
1551,01/07/2023,40," 34,938.27 ",0.6849,652.3,0.3421,0,66,AUTO,Branch,S," 184,691.38 ",24,4.33662585,7.137931136,4.360457309
1552,01/06/2022,35," 16,707.85 ",0.3547,703.5,0.1614,0,41,PL,Branch,S," 62,277.18 ",18,3.934047735,6.987448656,4.245988283
1553,01/05/2025,34," 28,415.47 ",0.1092,708.9,0.4934,0,36,CC,Branch,N," 27,178.35 ",12,4.65342885,7.606741336,4.629243714
1554,01/07/2023,39," 26,654.70 ",0.3541,663,0.4376,1,103,PL,Partner,C," 44,384.04 ",12,4.33662585,7.137931136,4.360457309
1555,01/01/2023,33," 34,602.69 ",0.405,599.8,0.5318,0,27,PL,Partner,C," 21,974.48 ",24,3.936413418,7.112834541,4.26207551
1556,01/02/2024,50," 33,686.41 ",0.3735,728.6,0.6718,0,7,PL,Digital,S," 52,800.17 ",18,4.39192662,7.532135703,4.380185695
1557,01/10/2024,39," 26,973.73 ",0.332,713.8,0.3343,0,16,PL,Branch,C," 36,588.51 ",12,4.74003299,7.467006406,4.672884861
1558,01/04/2025,36," 28,720.66 ",0.2843,697.2,0.7725,0,89,CC,Branch,S," 48,785.31 ",12,4.495141325,7.538432417,4.619724439
1559,01/05/2024,43," 28,309.21 ",0.5992,704.5,0.5982,2,43,PL,Digital,C," 28,926.39 ",36,4.66179925,7.384581981,4.868221727
1560,01/07/2022,43," 19,713.67 ",0.3291,610.1,0.5133,0,16,CC,Branch,S," 17,207.83 ",12,3.856963842,7.252470952,4.250438845
1561,01/06/2023,46," 26,738.84 ",0.2631,650.4,0.1615,1,83,PL,Branch,C," 74,290.08 ",24,4.236392246,7.320606602,4.445671202
1562,01/06/2024,42," 21,517.92 ",0.532,772.5,0.4172,0,21,PL,Branch,C," 76,864.34 ",12,4.718611396,7.444710794,4.886401043
1563,01/11/2024,36," 29,939.56 ",0.3728,630.8,0.489,1,6,PL,Digital,S," 51,227.43 ",36,4.501860258,7.588992415,4.501958096
1564,01/08/2023,37," 15,623.15 ",0.2208,726.7,0.4256,0,113,PL,Digital,S," 96,914.19 ",12,4.100461817,7.236346454,4.459213836
1565,01/12/2024,18," 75,156.15 ",0.5565,635.3,0.5795,0,48,CC,Branch,C," 22,427.58 ",12,4.381849734,7.348102839,4.550878233
1566,01/06/2022,23," 51,748.04 ",0.2352,650.6,0.304,0,64,CC,Branch,C," 16,502.19 ",12,3.934047735,6.987448656,4.245988283
1567,01/03/2023,45," 35,392.12 ",0.0788,629.8,0.382,0,15,CC,Branch,C," 33,610.44 ",12,4.238973563,7.121038066,4.218749789
1568,01/05/2025,33," 23,113.21 ",0.2638,699.5,0.3174,0,71,PL,Partner,C," 71,041.27 ",18,4.65342885,7.606741336,4.629243714
1569,01/09/2022,52," 38,764.15 ",0.1885,636.5,0.561,2,52,CC,Branch,C," 29,053.01 ",12,3.986531818,7.16141948,4.283694559
1570,01/06/2024,52," 25,248.54 ",0.8654,638.8,0.4657,0,32,AUTO,Branch,S," 319,600.57 ",24,4.718611396,7.444710794,4.886401043
1571,01/09/2022,25," 50,480.10 ",0.4146,596.6,0.4394,0,42,CC,Digital,S," 42,323.71 ",12,3.986531818,7.16141948,4.283694559
1572,01/06/2022,39," 31,636.66 ",0.3051,764,0.3564,2,26,CC,Digital,C," 12,287.54 ",12,3.934047735,6.987448656,4.245988283
1573,01/07/2022,61," 29,331.20 ",0.3951,705.7,0.4334,1,18,PL,Partner,C," 50,677.40 ",18,3.856963842,7.252470952,4.250438845
1574,01/03/2025,29," 12,000.00 ",0.2348,698.2,0.4535,0,24,PL,Digital,N," 86,031.62 ",18,4.524553756,7.632134672,4.78076147
1575,01/06/2025,40," 19,994.76 ",0.2621,761.8,0.3568,1,58,CC,Branch,C," 31,021.70 ",12,4.652506583,7.532933287,4.679545128
1576,01/05/2022,34," 34,110.59 ",0.1236,732.1,0.1555,0,72,AUTO,Partner,S," 183,888.45 ",24,3.897819438,7.32582242,4.446766349
1577,01/06/2024,34," 16,397.20 ",0.5464,672.1,0.5138,0,22,PL,Branch,N," 25,724.19 ",18,4.718611396,7.444710794,4.886401043
1578,01/04/2022,34," 26,899.31 ",0.2576,770.9,0.5554,0,31,PL,Digital,C," 53,683.95 ",12,3.904310797,7.088503347,4.285472969
1579,01/11/2024,36," 46,230.87 ",0.4764,777.7,0.4825,0,4,PL,Branch,N," 63,957.45 ",24,4.501860258,7.588992415,4.501958096
1580,01/02/2023,43," 62,047.14 ",0.269,666.7,0.1055,0,55,CC,Branch,C," 24,203.57 ",12,3.983122144,7.351370137,4.300262184
1581,01/02/2022,29," 23,031.79 ",0.0966,627.3,0.2938,1,9,AUTO,Digital,S," 179,473.65 ",24,3.844001123,7.250053702,4.074260457
1582,01/04/2025,41," 12,000.00 ",0.2252,676.4,0.7394,0,11,PL,Digital,N," 63,999.60 ",18,4.495141325,7.538432417,4.619724439
1583,01/03/2025,30," 30,137.83 ",0.8915,656.1,0.6066,0,24,PL,Digital,C," 21,667.44 ",18,4.524553756,7.632134672,4.78076147
1584,01/02/2022,41," 40,065.01 ",0.2755,791,0.4929,0,68,PL,Branch,N," 73,334.57 ",24,3.844001123,7.250053702,4.074260457
1585,01/05/2023,39," 13,478.14 ",0.1326,656.7,0.2939,1,35,PL,Partner,S," 47,251.44 ",36,4.089298712,7.172670917,4.330956052
1586,01/03/2025,29," 55,749.34 ",0.6755,660,0.1637,0,48,CC,Digital,C," 40,574.71 ",12,4.524553756,7.632134672,4.78076147
1587,01/03/2023,37," 28,240.97 ",0.2131,751.8,0.0993,0,83,PL,Partner,N," 62,764.72 ",36,4.238973563,7.121038066,4.218749789
1588,01/02/2024,30," 66,062.56 ",0.0966,674.2,0.408,0,3,CC,Digital,C," 16,801.93 ",12,4.39192662,7.532135703,4.380185695
1589,01/01/2025,29," 28,810.64 ",0.4985,582.3,0.1612,0,50,PL,Branch,N," 103,156.08 ",12,4.423524315,7.698326218,4.541002966
1590,01/03/2022,46," 32,506.89 ",0.206,704.9,0.0599,0,58,CC,Partner,C," 17,792.37 ",12,3.983684207,6.886503953,4.319145974
1591,01/09/2023,20," 17,598.59 ",0.4653,678,0.1762,0,22,PL,Digital,C," 92,029.26 ",12,4.24895552,7.187629444,4.499249245
1592,01/12/2023,41," 42,835.55 ",0.3971,582.3,0.5242,1,40,PL,Digital,C," 52,489.79 ",12,3.931777989,7.323930473,4.388642794
1593,01/03/2025,42," 34,200.43 ",0.5053,634.7,0.4189,0,16,PL,Digital,C," 37,748.18 ",18,4.524553756,7.632134672,4.78076147
1594,01/08/2023,31," 21,121.95 ",0.115,630.3,0.4269,1,101,CC,Branch,S," 18,083.43 ",12,4.100461817,7.236346454,4.459213836
1595,01/12/2024,46," 40,553.56 ",0.1723,706.1,0.3199,2,51,CC,Digital,C," 21,740.86 ",12,4.381849734,7.348102839,4.550878233
1596,01/12/2023,44," 23,689.48 ",0.2258,621.7,0.7111,0,43,AUTO,Branch,S," 94,316.56 ",12,3.931777989,7.323930473,4.388642794
1597,01/07/2023,25," 67,216.51 ",0.3274,692.8,0.6188,2,10,PL,Digital,S," 37,008.20 ",24,4.33662585,7.137931136,4.360457309
1598,01/07/2024,41," 39,428.33 ",0.5145000000000001,655.9,0.6622,1,48,AUTO,Branch,N," 183,845.82 ",36,4.745033147,7.574736898,4.712300248
1599,01/12/2024,40," 29,842.78 ",0.8749,663.7,0.3824,0,43,CC,Branch,N," 23,812.18 ",12,4.381849734,7.348102839,4.550878233
1600,01/05/2024,30," 27,200.79 ",0.1521,740.3,0.5914,0,52,PL,Digital,N," 48,676.66 ",24,4.66179925,7.384581981,4.868221727
1601,01/02/2024,41," 74,477.46 ",0.5008,672.3,0.4122,0,15,CC,Branch,C," 40,274.44 ",12,4.39192662,7.532135703,4.380185695
1602,01/06/2025,43," 31,395.94 ",0.4144,742.2,0.5078,2,75,PL,Digital,C," 118,369.64 ",18,4.652506583,7.532933287,4.679545128
1603,01/02/2024,30," 37,997.59 ",0.2732,685.9,0.3167,0,47,PL,Branch,C," 49,328.43 ",36,4.39192662,7.532135703,4.380185695
1604,01/07/2022,19," 17,889.84 ",0.0857,777.6,0.1107,1,126,PL,Digital,C," 40,498.39 ",24,3.856963842,7.252470952,4.250438845
1605,01/03/2025,40," 43,832.68 ",0.3793,655.2,0.2794,0,18,PL,Branch,S," 56,656.09 ",24,4.524553756,7.632134672,4.78076147
1606,01/11/2024,30," 31,500.53 ",0.3943,743.6,0.2795,0,63,PL,Partner,C," 48,850.33 ",12,4.501860258,7.588992415,4.501958096
1607,01/04/2023,21," 20,536.23 ",0.2719,709.1,0.4247,0,7,PL,Branch,C," 73,252.75 ",12,3.932457295,7.355438675,4.231368399
1608,01/06/2023,33," 18,369.33 ",0.2105,784.5,0.6081,0,57,AUTO,Branch,C," 334,017.28 ",18,4.236392246,7.320606602,4.445671202
1609,01/04/2024,18," 50,582.76 ",0.0771,682.7,0.3601,0,26,PL,Branch,C," 74,030.86 ",24,4.534438078,7.176895148,4.608903316
1610,01/09/2024,33,,0.4725,695.8,0.6204,0,17,PL,Partner,N," 62,536.37 ",18,5.178297344,7.59637106,4.625228883
1611,01/06/2024,49,,0.3156,692.1,0.6834,0,60,CC,Digital,S," 18,731.24 ",12,4.718611396,7.444710794,4.886401043
1612,01/02/2025,18," 43,264.49 ",0.3378,658.8,0.3902,0,32,CC,Partner,S," 14,099.91 ",12,4.404923627,7.608610764,4.481929406
1613,01/03/2022,40," 64,539.57 ",0.4579,728.9,0.2697,1,24,CC,Branch,S," 36,018.11 ",12,3.983684207,6.886503953,4.319145974
1614,01/06/2025,28," 58,910.74 ",0.2182,574.7,0.4703,0,10,PL,Digital,N," 39,575.84 ",12,4.652506583,7.532933287,4.679545128
